company,source_type,text,sentiment_score,roberta_score,specificity_score,sector,ner_types
Qantas,esg_report,"to the emissions offset claim. as well as governance, reputation, etc. Location and project Permanence Additionality Reputational issues dynamics Governance and benefits Co-benefit value (e.g. Double counting Leakage sharing biodiversity, Indigenous) Compliance with Measurement, reporting and verification Commercial viability local laws Regulatory standards Regulatory standards Integrity spectrum Quality spectrum 43 Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 Applying the Group's Integrity Framework 1 2 3 4 5 6 Project identified to Project type must meet Project evaluated under Evaluation supported Known risks considered Project accepted to supply carbon credits to the Qantas Integrity Qantas Evaluation by Third-party expert by Carbon Market supply carbon credits to Qantas Group1 Boundaries2 Framework review (as required)3 Governance Forum4 Qantas Group5 Projects screened Key attributes of Project evaluations Projects scoring a against Qantas project qualifying projects reviewed by a third-party medium or high risk type (methodology) are assessed using carbon project expert as assessed by a Group- Activities boundaries, unless an established risk required. level governance forum. otherwise approved. framework. Boundaries consider Risk rating of project- Technical review of Identified medium and actual and perceived level carbon integrity project documentation high risks considered carbon integrity and and project quality and identified carbon against supply Checks project quality risks risks, as well as integrity and project requirements, timing associated with different counterparty risks. quality risks. needs, risks and price project types. considerations. 1 The Group identifies and sources carbon credits from projects in Australia and internationally. 2 Qantas has assessed project types it will and will not accept. This is referred to as the project boundary. 3 Third party expert reviews are undertaken as required and will not occur in all circumstances. 4 The Carbon Market Governance Forum (CMGF) comprises permanent members from the Group s Sustainability, Treasury, Finance and Legal teams, with additional teams attending on an as-needed basis. The CMGF monitors and supports delivery of the carbon market strategy and related programs that have cross-functional impacts across the Group. It provides additional oversight on the procurement of carbon credits in the market and other market issues that carry significant risk for the Group. 5 All accepted projects are subject to annual red flag reassessment to ensure risk scores remain applicable. 44 Diagram 1: Our Integrity Framework",-0.6208,-0.004,1.0,Governance & Policy,"['ORG', 'PERSON', 'CARDINAL', 'PERSON', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORDINAL', 'ORG', 'ORG', 'ORG', 'ORG', 'ORDINAL', 'NORP', 'ORG', 'CARDINAL', 'ORG', 'GPE', 'CARDINAL', 'ORG', 'CARDINAL', 'ORDINAL', 'CARDINAL', 'ORG', 'PERSON', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'ORG', 'CARDINAL', 'CARDINAL']"
Qantas,esg_report,"Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 Carbon markets As we approach 2030, our carbon market decarbonisation measures such as SAF use and fleet requirements, as that exposure will only be known engagement is moving from primarily customer-driven efficiency improvements. after October 2025. None of the credits retired for the participation through the VCP to largely compliance- VCP are used toward our compliance requirements or Carbon credit use in FY24 and beyond based engagement as well as voluntary purchases. In voluntary commitments. Australia, these requirements are set by the Australian In FY24, the Group retired more than 364,000 carbon Looking ahead, the Group forecasts a significant Government s Safeguard Mechanism. The Group's credits, all assessed against the Group's Integrity increase in carbon credit volumes through FY30, international aviation emissions are primarily covered Framework. This amount comprised 243,000 tonnes with approximately 75 per cent of future volumes by ICAO s CORSIA scheme. for the VCP1, 65,000 tonnes for voluntary internal expected to be compliance-driven. This growth is commitments and 55,000 tonnes for domestic The Group determines carbon credit requirements largely attributed to legislated obligations under compliance under the Safeguard Mechanism, to meet net emissions targets and compliance domestic and international schemes. The trajectory specifically through Human Induced Regeneration obligations by calculating residual emissions after reflects a maturing of the carbon market, as demand (HIR) ACCUs. No credits were retired for use toward estimating the impact of implementing direct moves from voluntary participation to mandatory our international compliance (CORSIA) compliance obligations. Projected Group emissions to be indirectly abated through the use of carbon credits (tonnes CO₂e) Internal voluntary: mix of Australian and international carbon credits Domestic compliance (SGM): Australian carbon credits eligible to meet required to meet our net 2030 target Safeguard Mechanism (SGM) obligations International compliance (CORSIA): international carbon credits eligible to meet CORSIA obligations This graphic shows our projected emissions Volume of carbon credits Indicative estimate estimated to be delivered from indirect forecast after viable direct Base case estimate only subject to change abatement through the retirement of decarbonisation for carbon credits outside the aviation sector FY30 net reduction target under both compliance obligations and voluntary commitments. We acknowledge there will be a time lag between these emissions occurring and the retirement of Approximately 75 of carbon carbon credits in order",0.0829,0.0375,0.3333,Governance & Policy,"['PERSON', 'ORG', 'ORG', 'DATE', 'ORG', 'DATE', 'ORG', 'ORG', 'ORG', 'GPE', 'NORP', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'ORG', 'ORG', 'FAC', 'QUANTITY', 'ORG', 'ORG', 'ORG', 'QUANTITY', 'QUANTITY', 'ORG', 'FAC', 'ORG', 'ORG', 'NORP', 'ORG', 'NORP', 'DATE', 'PERSON', 'ORG', 'ORG', 'PERSON', 'CARDINAL']"
Qantas,esg_report,to change abatement through the retirement of decarbonisation for carbon credits outside the aviation sector FY30 net reduction target under both compliance obligations and voluntary commitments. We acknowledge there will be a time lag between these emissions occurring and the retirement of Approximately 75 of carbon carbon credits in order to meet compliance market exposure is estimated to obligations and voluntary commitments. be compliance-driven in FY30 The Group is committed to retiring carbon credits within the timelines allowed by the rules of domestic and international regulatory schemes. FY25 (F) FY26 (F) FY27 (F) FY28 (F) FY29 (F) FY30 (F) 1 Excludes dollar-for-dollar matching credit volumes associated with voluntary customer portfolio for part of the FY24 period. 45,-0.0068,-0.0478,-1.0,Emissions & Carbon,"['CARDINAL', 'ORG', 'PRODUCT', 'CARDINAL']"
Qantas,esg_report,"Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 Name: April Salumei Rainforest Customer programs Projects supported by VCP Community Conservation Project Qantas recognises that customers may wish to Type: REDD (Forest Protection) contribute to help reduce the impact associated with Area: Papua New Guinea Standard: Verified Carbon their travel. We offer several programs to individual and Standard (VCS) business customers, which Qantas continues to evolve. Administrator: Verra This will include exploring pathways to bring SAF into customer programs. 25 Qantas will continue to offer customers the opportunity to purchase carbon credits through the VCP. 25 We are currently considering the evolution of our 50 Qantas Future Planet program for corporate businesses Name: World Vision Efficient wishing to contribute to the purchase of carbon credits, Cookstove Projects through Qantas, for their own voluntary purposes. Type: Efficient Cookstoves Area: Ethiopia Qantas' VCP gives customers the opportunity to Standard: Gold Standard for the Global Goals Name: Arnhem Land Fire purchase carbon credits resulting from decarbonisation Administrator: Gold Standard Abatement Projects activities outside the aviation industry, equivalent to the Type: Savanna Fire Management emissions estimated to be associated with their seat on Area: Australia (NT) each specific flight they book. Photo credits: Standard: ACCU Scheme Top right and bottom left: Tasman Environmental Markets. Administrator: Clean Energy All carbon credits purchased through the VCP are not Bottom right: ALFA Warddeken daluk rangers travelling Regulator used by Qantas towards meeting our net emissions across Arnhem Land. Features Lorraine Namarnnyilk at front. targets or our compliance requirements. All customer Image credit: David Hancock. contributions through the VCP go solely towards purchasing carbon credits from a selected portfolio of projects that meet our internal requirements for integrity and quality. Through FY26, customers will contribute to these This updated portfolio comprises 75 per cent projects through the VCP: nature-based solutions projects in Australia and For FY26, the Group has increased its commitment to Papua New Guinea. support First Nations carbon projects through the VCP, Wildfire management projects in Arnhem Land, with 50 per cent of all carbon credits purchased on Northen Territory, Australia through Arnhem Land All VCP projects have been assessed positively behalf of our customers for the VCP to be purchased Fire Abatement against the Group's Integrity Framework and are from Australian, First Nations-owned and operated",0.9038,0.137,1.0,Governance & Policy,"['PERSON', 'ORG', 'ORG', 'DATE', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'CARDINAL', 'CARDINAL', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'PERSON', 'ORG', 'MONEY', 'ORG', 'GPE', 'ORG', 'GPE', 'ORG', 'ORG', 'ORG', 'ORG', 'MONEY', 'ORG', 'GPE', 'ORG', 'ORG', 'PERSON', 'ORG', 'NORP', 'ORG']"
Qantas,esg_report,"Land, with 50 per cent of all carbon credits purchased on Northen Territory, Australia through Arnhem Land All VCP projects have been assessed positively behalf of our customers for the VCP to be purchased Fire Abatement against the Group's Integrity Framework and are from Australian, First Nations-owned and operated Energy-efficient cooking stoves in Ethiopia capable of delivering important social, economic, carbon projects.1 through World Vision and environmental benefits to the communities that Rainforest conservation in Papua New Guinea they support. through the April Salumei Project. 1 Other carbon projects may be included in certain circumstances, such as where supply is not available. 46",0.9287,0.1088,1.0,Emissions & Carbon,"['MONEY', 'ORG', 'GPE', 'ORG', 'ORG', 'PERSON', 'ORG', 'NORP', 'ORG', 'GPE', 'ORG', 'GPE', 'DATE', 'ORG', 'CARDINAL', 'CARDINAL']"
Qantas,esg_report,"Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 CASE STUDY: Delivering tangible carbon, nature and cultural outcomes with Silva Capital In FY24, we made a foundational 20 million investment in the Silva Carbon Origination Fund (Silva Capital) through our Climate Fund. Through this investment, Silva Capital will originate and manage large-scale, mixed- species reforestation projects, integrated with productive agriculture to generate ACCUs and support the creation of more sustainable farming practices. Silva Capital has deployed approximately 80 per cent of raised capital, planting more than 160,000 native saplings at Queensland's Dykehead South and scaling operations at Cooplacurripa Station in New South Wales, which is also Australia's first project application under the Australian Government s legislated Nature Repair Market. This project positions Qantas and Silva Capital at the forefront of emerging nature markets. Across all sites, Silva Capital collaboratively engages with Traditional Owners to identify and protect cultural heritage landscapes. Photo: Native mixed species plantings at Silva Capital s Dykehead South project, Queensland more than 160,000 saplings now established. 47",0.9816,0.2951,1.0,Governance & Policy,"['PERSON', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'MONEY', 'CARDINAL', 'ORG', 'ORG', 'GPE', 'ORDINAL', 'ORG', 'WORK_OF_ART', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'GPE', 'CARDINAL', 'CARDINAL']"
Qantas,esg_report,"project positions Qantas and Silva Capital at the forefront of emerging nature markets. Across all sites, Silva Capital collaboratively engages with Traditional Owners to identify and protect cultural heritage landscapes. Photo: Native mixed species plantings at Silva Capital s Dykehead South project, Queensland more than 160,000 saplings now established. 47 Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 Greenhouse gas emissions The Qantas Group conducts and engages with a diverse range of Scope 1 emissions activities, which contribute to Scope 1, 2 and 3 GHG emissions. Scope 2 emissions Emissions from Scope 3 emissions Scope 1 emissions are direct GHG emissions from sources that investments in Jetstar are owned or controlled by Qantas. Aircraft flight Asia and Jetstar Japan Scope 2 emissions are indirect GHG emissions from the Combustion of aviation fuel consumption of purchased energy (mostly electricity). Scope 3 emissions are indirect GHG emissions occurring in our value chain, including both upstream and downstream activities. The primary offering of the Group is air transportation services, including domestic and international passenger flights, under two complementary brands Qantas and Jetstar. We also provide other related services such as freight transport and Employee Corporate office Shuttle bus Loyalty loyalty programs. commuting Electricity, heating Third-party Distribution of and cooling transport goods from sales The key activities required to service the Group are detailed in Office supplies, the diagram. This includes activities delivered from company- cleaning, business travel owned assets and key third-party contractors. The Group s Tour loyalty business is represented through the inclusion of activities operations to support our Qantas Marketplace and Wine brands, as well as Airport vehicles TripADeal which was acquired at the end of FY24. Our Freight and and equipment Airport terminal JETS Transport Express operations are also represented. Qantas ground services equipment Electricity, heating (GSE) (e.g. fleet vehicles) and cooling Third-party GSE (e.g. tugs) Freighter aircraft Maintenance hangar On the tarmac Aircraft Lounges Fuel Onboard products and trucks Ground power units (GPUs) Third-party Aircraft Electricity, Production Food, beverage ground manufacture heating and and onboard Electricity, heating handling and cooling distribution amenities and cooling services of fuel Food, beverages Maintenance supply chain and amenities 48 This diagram is for illustrative purposes and while it includes material sources of emissions, it is not a complete list of emissions from the Group.",0.2536,0.1856,1.0,Emissions & Carbon,"['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'GPE', 'CARDINAL', 'CARDINAL', 'PERSON', 'ORG', 'ORG', 'ORG', 'PRODUCT', 'PRODUCT', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'PRODUCT', 'ORG', 'ORG', 'ORG', 'LOC', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'ORG', 'ORDINAL', 'ORG', 'ORG', 'PERSON', 'ORG', 'GPE', 'ORG', 'ORG', 'PERSON', 'ORDINAL', 'ORG', 'ORG', 'ORG', 'PRODUCT', 'CARDINAL', 'ORG']"
Qantas,esg_report,"Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 The Qantas Group reports on Scope 1 and 2 GHG The increase is due to the following factors: In addition to the above categories, the Group also emissions annually in accordance with our respective included Categories four to nine within our reporting New aircraft entering into service in FY25 and the international and domestic reporting obligations. boundary, which contributed to less than five per cent inclusion of aircraft under lease arrangements Our domestic emissions are calculated using the of the Group's scope 3 emissions footprint: increasing Scope 3 emissions within Category 2: National Greenhouse and Energy Reporting (NGER) Capital Goods. Category 4: Upstream transportation and determination and our international emissions are The acquisition of TripADeal at the end of FY24, distribution calculated using ICAO's CORSIA methodology. which resulted in the inclusion of additional Category 5: Waste generated in operations The Group's Scope 3 emissions are calculated using emissions relating to their operations. Category 6: Business travel the Greenhouse Gas Protocol guidance. Increased flying from Jetstar Asia and Jetstar Category 7: Employee commuting Japan captured under Category 15: Investments. Category 8: Upstream leased assets Scope 1 emissions In FY25, the Group reassessed our alignment with Category 9: Downstream transportation and In FY25, our Scope 1 emissions were 12,139,425 tCO₂e the Greenhouse Gas Protocol and determined that distribution which represents a six per cent increase on prior year no additional categories were relevant for inclusion The Group is committed to continuing to enhance our Scope 1 emissions of 11,456,418 tCO₂e. The increase within the Group's Scope 3 emissions reporting Scope 3 emissions reporting and will reassess the is due to the introduction of new routes and increased boundary. Consistent with prior year reporting, the reporting boundary and inclusion of GHG Protocol flying activity. Aviation fuel accounted for more than Group determined that 10 GHG protocol categories categories annually. 99.8 per cent of the Group s Scope 1 emissions, with were relevant. The material categories of Scope 3 the remaining emissions relating to ground fuel emissions relate to the following: In addition, the Group is committed to maturing the usage. calculation methodology to progressively transition Category 3: Fuel and energy-related activities from spend-based methodology to actual supplier",0.0239,0.0583,0.5,Emissions & Carbon,"['PERSON', 'ORG', 'ORG', 'ORG', 'PRODUCT', 'ORG', 'DATE', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'PRODUCT', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'PRODUCT', 'CARDINAL', 'LOC', 'ORG', 'GPE', 'LAW', 'CARDINAL', 'PRODUCT', 'ORG', 'CARDINAL', 'PRODUCT', 'CARDINAL', 'MONEY', 'DATE', 'ORG', 'PRODUCT', 'CARDINAL', 'ORG', 'PRODUCT', 'CARDINAL', 'ORG', 'CARDINAL', 'ORG', 'DATE', 'MONEY', 'ORG', 'PRODUCT', 'ORG']"
Qantas,esg_report,"emissions, with were relevant. The material categories of Scope 3 the remaining emissions relating to ground fuel emissions relate to the following: In addition, the Group is committed to maturing the usage. calculation methodology to progressively transition Category 3: Fuel and energy-related activities from spend-based methodology to actual supplier Scope 2 emissions which are the Scope 3 emissions generated -specific emission calculations as we commence through the production of aviation fuel. In FY25, our Scope 2 emissions were 58,106 tCO₂e engagement with our supply chain. Category 1: Purchased goods and services which (location-based method) which is a 3.6 per cent are the Scope 3 emissions of the goods (e.g. decrease on our prior year Scope 2 emissions of onboard catering) to support our aircrafts, lounges 60,297 tCO₂e. The primary source of our Scope 2 and maintenance facilities. emissions relates to electricity usage and accounted Category 2: Capital goods which relates to the for less than one per cent of the Group s overall GHG Scope 3 emissions generated from the production emissions footprint. of aircraft that entered into service in FY25. Scope 3 emissions Category 15: Investments which relates to the Group s economic interest with Jetstar Asia and The Group s Scope 3 emissions were 7,305,845 tCO₂e Jetstar Japan. in FY25, which is an increase on the prior year Scope 3 emissions of 6,094,185 tCO₂e. 49",0.0236,0.0388,0.5,Emissions & Carbon,"['PRODUCT', 'ORG', 'PRODUCT', 'PRODUCT', 'PRODUCT', 'CARDINAL', 'CARDINAL', 'MONEY', 'PRODUCT', 'DATE', 'PRODUCT', 'CARDINAL', 'PRODUCT', 'CARDINAL', 'ORG', 'PRODUCT', 'CARDINAL', 'CARDINAL', 'ORG', 'PRODUCT', 'ORG', 'CARDINAL', 'CARDINAL', 'GPE', 'DATE', 'PRODUCT', 'CARDINAL', 'CARDINAL']"
Qantas,esg_report,"Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 20 18 16 14 Greenhouse gas emissions (MtCO₂e) The graph on the right outlines gross 12 greenhouse gas emissions (MtCO₂e) between FY19 and FY25, noting the 10 reduction in emissions between FY20 and FY22 was due to the impacts of COVID-19 on flying activity. 8 An explanation of the changes across Scope 1, 2 and 3 emissions can be found on 6 page 49 of this Report. Additional emissions data, including 4 emissions intensity, can be found on page 127 of this Report. 2 0 50 e₂OCtM 37 35 9 25 59 39 39 9 41 58 9 32 8 24 26 31 34 22 32 57 68 FY19 FY20 FY21 FY22 FY23 FY24 FY25 SCOPE 1 SCOPE 2 SCOPE 3 Domestic Scope 1 emissions from kerosene usage in the aircraft Electricity Scope 3 emissions International Scope 1 emissions from kerosene usage in the aircraft Other Scope 1 emissions (e.g. fleet vehicles)",-0.0458,0.0409,1.0,Emissions & Carbon,"['PERSON', 'ORG', 'ORG', 'CARDINAL', 'DATE', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'PRODUCT', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'PRODUCT', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'DATE', 'DATE', 'DATE', 'DATE', 'DATE', 'CARDINAL', 'PRODUCT', 'PRODUCT', 'PRODUCT']"
Qantas,esg_report,"Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 Environmental reporting In FY25, the Group continued to meet all our domestic and international environmental-related reporting obligations. Emissions trading schemes (ETS) EU, UK and NZ The Group assessed our annual obligations with respect to the UK UK Energy Savings Opportunity California Building Energy National Greenhouse and Energy and EU emissions trading schemes Scheme Benchmarking Program Reporting, and Safeguard (ETS) and confirmed that we did not The Group has submitted our UK Mechanism have a reporting requirement for both Energy Savings Opportunity Scheme Qantas Engineering Los Angeles (LAX) The Qantas Group reports domestic the EU and UK ETS for 2024. Given Phase 3 compliance report and Action reports our energy use for the Qantas Scope 1 and 2 emissions annually to the introduction of new European Plan to the UK Environment Agency LAX hangar to the California Energy the Clean Energy Regulator under destinations in late 2024, the Group and the next submission is due Commission every year (by 1 June) in the National Greenhouse and Energy will closely monitor future reporting 5 December 2025. accordance with the Building Energy Reporting Scheme (NGERS) and obligations. The Group s obligations Benchmarking Program. It applies to received reasonable assurance over under the New Zealand ETS are all owners of commercial buildings with our submission. For the Safeguard managed through contracts with our more than 50,000 square feet of gross Mechanism, the Group met its fuel suppliers. floor area. safeguard compliance obligations for Australian Bureau of Statistics FY25 by the 31 March deadline. The Group continued to voluntarily disclose water and energy data to National Pollutant Inventory support the Australian Bureau of LAX Ground Support Equipment Carbon Offsetting and Reduction In preparation for FY25 National Statistics with its reporting initiatives. Reduction Program Scheme for International Aviation Pollutant Inventory (NPI) reporting, LAX Qantas Engineering supports For international emissions, the Group the Group has commenced a facility the local GSE Emissions Reduction supported ICAO s Carbon Offsetting threshold check to validate the Program at LAX through reporting of and Reduction Scheme for International boundary for reporting. FY25 NPI all fleet inventory data to Los Angeles Aviation (CORSIA) through voluntary reporting is due for submission by World Airports and annual accounting participation during the pilot phase 30 September 2025. of our",0.0009,0.1007,1.0,Governance & Policy,"['PERSON', 'ORG', 'ORG', 'ORG', 'GPE', 'GPE', 'ORG', 'DATE', 'GPE', 'ORG', 'ORG', 'ORG', 'PERSON', 'ORG', 'GPE', 'ORG', 'GPE', 'ORG', 'ORG', 'GPE', 'DATE', 'CARDINAL', 'CARDINAL', 'DATE', 'ORG', 'ORG', 'ORG', 'DATE', 'ORG', 'ORG', 'DATE', 'DATE', 'ORG', 'CARDINAL', 'DATE', 'ORG', 'ORG', 'ORG', 'PERSON', 'QUANTITY', 'ORG', 'ORG', 'DATE', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'DATE', 'CARDINAL', 'DATE']"
Qantas,esg_report,validate the Program at LAX through reporting of and Reduction Scheme for International boundary for reporting. FY25 NPI all fleet inventory data to Los Angeles Aviation (CORSIA) through voluntary reporting is due for submission by World Airports and annual accounting participation during the pilot phase 30 September 2025. of our diesel emissions factors. The (2021 2023). The 2024 CORSIA California Air Resources Board requires emissions report has been submitted record keeping and reporting as part of and the Group is awaiting confirmation its statewide emissions regulations. from ICAO of the 2024 sector growth factor to determine any carbon market requirements and this is expected to be released in November 2025. 51,-0.0063,0.0364,0.0,Governance & Policy,"['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'DATE', 'CARDINAL', 'DATE', 'DATE', 'DATE', 'ORG', 'ORG', 'CARDINAL', 'DATE', 'CARDINAL']"
Qantas,esg_report,"Overview Stakeholder Strategic alignment Valuing Enabling Connecting customers Non-financial Independent Qantas Group engagement and governance our planet our people and communities metrics assurance report Sustainability Report 2025 Climate risk management We plan to conduct a refresh of the scenario analysis from longer-term shifts in climatic patterns including in FY26, uplifting the level of detail provided about changes in temperature which could lead to sea level Climate scenario analysis the climate-related risks and opportunities (CRROs) rise, reduced water availability, biodiversity loss and identified and ensuring our disclosures align changes in soil productivity. The Group monitors and manages a broad range of with the emerging Australian mandatory climate strategic, financial and operational risks, including For both transition and physical risks, efforts to reporting regime. those associated with climate change, through our mitigate and adapt to climate change can produce existing enterprise-wide risk management process. Work is currently underway to prepare for the next climate-related opportunities for Qantas. iteration of climate scenario analysis, including: We completed a climate scenario analysis in FY24, Our assessment utilised four scenarios from those incorporating the latest climate data from reputable Reassessing the materiality of the physical and defined by the Intergovernmental Panel on Climate climate and weather models, advancements in transition risks identified to shortlist the most Change (IPCC). The scenarios used provided a range technology, regulatory changes and developments relevant risks to evaluate at depth. of possible future environments ranging from a lower- within the business. This followed previous Identifying the relevant and material climate- bound scenario where average global temperature assessments in 2019 and FY22. related opportunities for the Group. rise reaches 1.3 2.4 C above pre-industrial levels by Further developing frameworks to better quantify 2100 (Scenario 1) to an upper-bound scenario where Climate scenario analysis1 helps us understand the the financial impacts of risks and opportunities there is minimal or no climate policy across the world potential business impacts of climate change under identified across the relevant time horizons. and global emissions are uncapped, resulting in a an various temperature pathways, supporting long- average temperature rise of 3.3 5.7 C above pre- term business planning and risk management. The Climate risks industrial levels (Scenario 4) by 2100.2 analysis considered both transition and physical Transition risks and opportunities arise from efforts risks, as well as opportunities, under four scenarios Based on current policies and action, scenarios two to transition to a lower-carbon economy. Transition and provided",-0.9169,0.0581,0.0,Governance & Policy,"['PERSON', 'ORG', 'ORG', 'GPE', 'ORG', 'NORP', 'ORG', 'CARDINAL', 'ORG', 'ORG', 'DATE', 'ORG', 'CARDINAL', 'CARDINAL', 'DATE', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL']"
Qantas,esg_report,"and risk management. The Climate risks industrial levels (Scenario 4) by 2100.2 analysis considered both transition and physical Transition risks and opportunities arise from efforts risks, as well as opportunities, under four scenarios Based on current policies and action, scenarios two to transition to a lower-carbon economy. Transition and provided a preliminary assessment on the and three represent more likely outcomes where risks include policy, legal, technological, market and financial implications of these risks. climate policy is delayed and emissions reduction reputational risks, including the pace of SAF industry is prioritised unevenly across the world, leading to a We identified 11 risks relevant to the Group s development and commercialisation in Australia and global temperature rise of 2.1 3.5 C and 3.3 5.7 C, operations and the mitigation actions in place to the availability of carbon offsets that meet our internal respectively.3 The IPCC scenarios provided base manage the Group s exposure to these risks, as requirements for quality and integrity. parameters for modelling both transition and physical detailed in the tables on pages 54 to 61. These risks, as they describe global shared socioeconomic Physical risks and opportunities are those resulting insights remain valid and inform our ongoing pathways (SSPs). Each of these scenarios were then from climate change that can be event-driven (acute operational decisions, from SAF procurement to fleet augmented with assumptions and modelling from physical risk) or from longer-term shifts in climatic modernisation investments. aligned International Energy Agency (IEA) scenarios patterns (chronic physical risk). Acute physical risks and country-specific data, as well as aviation-specific In each iteration of the climate scenario analysis, arise from weather-related events such as storms, modelling from ATAG, IATA and ICAO. we have increased our understanding of the climate- floods, drought or heatwaves, which are increasing in related risks and opportunities that the Group faces. severity and frequency. Chronic physical risks arise 1 Scenario analyses does not provide an indication of probable outcomes and relies on assumptions that may or may not prove to be correct or eventuate. The scenarios are not intended to represent a full description of the future, rather to highlight central elements of a possible future and to draw attention to the key factors that may drive future developments. 2 These temperatures are the best estimate of global temperature rise in the longterm (from 2081 - 2100), per IPCC modelling. 52 3 Climate Action Tracker.",-0.9746,-0.0843,0.0,Governance & Policy,"['CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'ORG', 'GPE', 'CARDINAL', 'CARDINAL', 'ORG', 'ORG', 'DATE', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'CARDINAL', 'DATE', 'CARDINAL', 'CARDINAL']"
